2022-01-15 22:30:04,624 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2022-01-15 22:30:05,947 param size = 0.046234MB
2022-01-15 22:30:05,948 Starting epoch 1/5
2022-01-15 23:07:11,452 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2022-01-15 23:07:12,724 param size = 0.046234MB
2022-01-15 23:07:12,725 Starting epoch 1/5
2022-01-15 23:48:55,629 valid mini-batch 341, loss=2.634213e-01 accuracy=92.132675
2022-01-15 23:48:55,637 valid mini-batch 342, loss=2.636630e-01 accuracy=92.128280
2022-01-15 23:48:55,648 valid mini-batch 343, loss=2.634278e-01 accuracy=92.142078
2022-01-15 23:48:55,654 valid mini-batch 344, loss=2.636279e-01 accuracy=92.133152
2022-01-15 23:48:55,662 valid mini-batch 345, loss=2.634950e-01 accuracy=92.128793
2022-01-15 23:48:55,670 valid mini-batch 346, loss=2.632689e-01 accuracy=92.133465
2022-01-15 23:48:55,679 valid mini-batch 347, loss=2.634803e-01 accuracy=92.129131
2022-01-15 23:48:55,687 valid mini-batch 348, loss=2.637176e-01 accuracy=92.124821
2022-01-15 23:48:55,695 valid mini-batch 349, loss=2.640619e-01 accuracy=92.133929
2022-01-15 23:48:55,706 valid mini-batch 350, loss=2.644885e-01 accuracy=92.138533
2022-01-15 23:48:55,712 valid mini-batch 351, loss=2.646081e-01 accuracy=92.138672
2022-01-15 23:48:55,719 valid mini-batch 352, loss=2.646217e-01 accuracy=92.138810
2022-01-15 23:48:55,727 valid mini-batch 353, loss=2.645720e-01 accuracy=92.138948
2022-01-15 23:48:55,735 valid mini-batch 354, loss=2.644945e-01 accuracy=92.143486
2022-01-15 23:48:55,744 valid mini-batch 355, loss=2.652391e-01 accuracy=92.121664
2022-01-15 23:48:55,755 valid mini-batch 356, loss=2.654110e-01 accuracy=92.121849
2022-01-15 23:48:55,761 valid mini-batch 357, loss=2.655353e-01 accuracy=92.122032
2022-01-15 23:48:55,768 valid mini-batch 358, loss=2.655745e-01 accuracy=92.122214
2022-01-15 23:48:55,780 valid mini-batch 359, loss=2.655903e-01 accuracy=92.122396
2022-01-15 23:48:55,787 valid mini-batch 360, loss=2.667195e-01 accuracy=92.105263
2022-01-15 23:48:55,796 valid mini-batch 361, loss=2.664584e-01 accuracy=92.109807
2022-01-15 23:48:55,804 valid mini-batch 362, loss=2.666157e-01 accuracy=92.118629
2022-01-15 23:48:55,812 valid mini-batch 363, loss=2.665866e-01 accuracy=92.114526
2022-01-15 23:48:55,822 valid mini-batch 364, loss=2.672056e-01 accuracy=92.097603
2022-01-15 23:48:55,828 valid mini-batch 365, loss=2.673426e-01 accuracy=92.089310
2022-01-15 23:48:55,838 valid mini-batch 366, loss=2.669622e-01 accuracy=92.098093
2022-01-15 23:48:55,848 valid mini-batch 367, loss=2.671250e-01 accuracy=92.089844
2022-01-15 23:48:55,857 valid mini-batch 368, loss=2.668149e-01 accuracy=92.098577
2022-01-15 23:48:55,865 valid mini-batch 369, loss=2.670362e-01 accuracy=92.094595
2022-01-15 23:48:55,873 valid mini-batch 370, loss=2.668945e-01 accuracy=92.094845
2022-01-15 23:48:55,884 valid mini-batch 371, loss=2.667347e-01 accuracy=92.099294
2022-01-15 23:48:55,890 valid mini-batch 372, loss=2.665765e-01 accuracy=92.107909
2022-01-15 23:48:55,898 valid mini-batch 373, loss=2.667438e-01 accuracy=92.108122
2022-01-15 23:48:55,906 valid mini-batch 374, loss=2.667719e-01 accuracy=92.108333
2022-01-15 23:48:55,914 valid mini-batch 375, loss=2.663563e-01 accuracy=92.116855
2022-01-15 23:48:55,926 valid mini-batch 376, loss=2.661640e-01 accuracy=92.117042
2022-01-15 23:48:55,934 valid mini-batch 377, loss=2.660637e-01 accuracy=92.121362
2022-01-15 23:48:55,940 valid mini-batch 378, loss=2.666198e-01 accuracy=92.105046
2022-01-15 23:48:55,946 valid mini-batch 379, loss=2.665981e-01 accuracy=92.101151
2022-01-15 23:48:55,954 valid mini-batch 380, loss=2.665136e-01 accuracy=92.101378
2022-01-15 23:48:55,962 valid mini-batch 381, loss=2.669582e-01 accuracy=92.093423
2022-01-15 23:48:55,970 valid mini-batch 382, loss=2.673578e-01 accuracy=92.081430
2022-01-15 23:48:55,978 valid mini-batch 383, loss=2.675792e-01 accuracy=92.081706
2022-01-15 23:48:55,987 valid mini-batch 384, loss=2.679572e-01 accuracy=92.081981
2022-01-15 23:48:55,995 valid mini-batch 385, loss=2.678002e-01 accuracy=92.090350
2022-01-15 23:48:56,003 valid mini-batch 386, loss=2.680233e-01 accuracy=92.082526
2022-01-15 23:48:56,011 valid mini-batch 387, loss=2.677711e-01 accuracy=92.082796
2022-01-15 23:48:56,019 valid mini-batch 388, loss=2.675962e-01 accuracy=92.087082
2022-01-15 23:48:56,027 valid mini-batch 389, loss=2.673940e-01 accuracy=92.095353
2022-01-15 23:48:56,036 valid mini-batch 390, loss=2.676137e-01 accuracy=92.075607
2022-01-15 23:48:56,044 valid mini-batch 391, loss=2.673733e-01 accuracy=92.079879
2022-01-15 23:48:56,052 valid mini-batch 392, loss=2.672981e-01 accuracy=92.076177
2022-01-15 23:48:56,060 valid mini-batch 393, loss=2.676835e-01 accuracy=92.068528
2022-01-15 23:48:56,072 valid mini-batch 394, loss=2.679231e-01 accuracy=92.064873
2022-01-15 23:48:56,079 valid mini-batch 395, loss=2.682534e-01 accuracy=92.057292
2022-01-15 23:48:56,088 valid mini-batch 396, loss=2.684212e-01 accuracy=92.053684
2022-01-15 23:48:56,096 valid mini-batch 397, loss=2.687177e-01 accuracy=92.050094
2022-01-15 23:48:56,103 valid mini-batch 398, loss=2.684020e-01 accuracy=92.062187
2022-01-15 23:48:56,111 valid mini-batch 399, loss=2.684623e-01 accuracy=92.058594
2022-01-15 23:48:56,119 valid mini-batch 400, loss=2.684567e-01 accuracy=92.055019
2022-01-15 23:48:56,127 valid mini-batch 401, loss=2.690558e-01 accuracy=92.047575
2022-01-15 23:48:56,135 valid mini-batch 402, loss=2.690798e-01 accuracy=92.051799
2022-01-15 23:48:56,145 valid mini-batch 403, loss=2.693843e-01 accuracy=92.052135
2022-01-15 23:48:56,157 valid mini-batch 404, loss=2.690827e-01 accuracy=92.064043
2022-01-15 23:48:56,163 valid mini-batch 405, loss=2.692249e-01 accuracy=92.064347
2022-01-15 23:48:56,169 valid mini-batch 406, loss=2.691308e-01 accuracy=92.064650
2022-01-15 23:48:56,182 valid mini-batch 407, loss=2.689944e-01 accuracy=92.064951
2022-01-15 23:48:56,191 valid mini-batch 408, loss=2.689486e-01 accuracy=92.057610
2022-01-15 23:48:56,198 valid mini-batch 409, loss=2.691130e-01 accuracy=92.054116
2022-01-15 23:48:56,204 valid mini-batch 410, loss=2.692675e-01 accuracy=92.058242
2022-01-15 23:48:56,214 valid mini-batch 411, loss=2.691997e-01 accuracy=92.058556
2022-01-15 23:48:56,224 valid mini-batch 412, loss=2.690879e-01 accuracy=92.051301
2022-01-15 23:48:56,232 valid mini-batch 413, loss=2.691766e-01 accuracy=92.044082
2022-01-15 23:48:56,240 valid mini-batch 414, loss=2.695123e-01 accuracy=92.029367
2022-01-15 23:48:56,252 valid mini-batch 415, loss=2.693082e-01 accuracy=92.025992
2022-01-15 23:48:56,261 valid mini-batch 416, loss=2.693674e-01 accuracy=92.026379
2022-01-15 23:48:56,270 valid mini-batch 417, loss=2.692378e-01 accuracy=92.030502
2022-01-15 23:48:56,276 valid mini-batch 418, loss=2.693352e-01 accuracy=92.023419
2022-01-15 23:48:56,282 valid mini-batch 419, loss=2.689438e-01 accuracy=92.034970
2022-01-15 23:48:56,289 valid mini-batch 420, loss=2.686984e-01 accuracy=92.042755
2022-01-15 23:48:56,296 valid mini-batch 421, loss=2.684221e-01 accuracy=92.050504
2022-01-15 23:48:56,309 valid mini-batch 422, loss=2.681726e-01 accuracy=92.054521
2022-01-15 23:48:56,319 valid mini-batch 423, loss=2.681331e-01 accuracy=92.051150
2022-01-15 23:48:56,329 valid mini-batch 424, loss=2.680342e-01 accuracy=92.055147
2022-01-15 23:48:56,339 valid mini-batch 425, loss=2.680983e-01 accuracy=92.055458
2022-01-15 23:48:56,348 valid mini-batch 426, loss=2.678090e-01 accuracy=92.063085
2022-01-15 23:48:56,354 valid mini-batch 427, loss=2.676725e-01 accuracy=92.067027
2022-01-15 23:48:56,360 valid mini-batch 428, loss=2.679635e-01 accuracy=92.067308
2022-01-15 23:48:56,367 valid mini-batch 429, loss=2.679947e-01 accuracy=92.067587
2022-01-15 23:48:56,372 valid mini-batch 430, loss=2.678910e-01 accuracy=92.067865
2022-01-15 23:48:56,379 valid mini-batch 431, loss=2.675528e-01 accuracy=92.078993
2022-01-15 23:48:56,388 valid mini-batch 432, loss=2.674692e-01 accuracy=92.082852
2022-01-15 23:48:56,396 valid mini-batch 433, loss=2.678500e-01 accuracy=92.083093
2022-01-15 23:48:56,404 valid mini-batch 434, loss=2.679563e-01 accuracy=92.079741
2022-01-15 23:48:56,416 valid mini-batch 435, loss=2.677988e-01 accuracy=92.083572
2022-01-15 23:48:56,422 valid mini-batch 436, loss=2.679977e-01 accuracy=92.080235
2022-01-15 23:48:56,432 valid mini-batch 437, loss=2.679749e-01 accuracy=92.080479
2022-01-15 23:48:56,438 valid mini-batch 438, loss=2.678064e-01 accuracy=92.084282
2022-01-15 23:48:56,445 valid mini-batch 439, loss=2.675664e-01 accuracy=92.091619
2022-01-15 23:48:56,454 valid mini-batch 440, loss=2.674307e-01 accuracy=92.095380
2022-01-15 23:48:56,462 valid mini-batch 441, loss=2.675463e-01 accuracy=92.092053
2022-01-15 23:48:56,470 valid mini-batch 442, loss=2.677159e-01 accuracy=92.088742
2022-01-15 23:48:56,479 valid mini-batch 443, loss=2.677734e-01 accuracy=92.081926
2022-01-15 23:48:56,490 valid mini-batch 444, loss=2.677155e-01 accuracy=92.075140
2022-01-15 23:48:56,496 valid mini-batch 445, loss=2.676702e-01 accuracy=92.078896
2022-01-15 23:48:56,503 valid mini-batch 446, loss=2.675582e-01 accuracy=92.082634
2022-01-15 23:48:56,519 valid mini-batch 447, loss=2.676614e-01 accuracy=92.075893
2022-01-15 23:48:56,526 valid mini-batch 448, loss=2.674331e-01 accuracy=92.083101
2022-01-15 23:48:56,532 valid mini-batch 449, loss=2.672112e-01 accuracy=92.083333
2022-01-15 23:48:56,539 valid mini-batch 450, loss=2.669416e-01 accuracy=92.087029
2022-01-15 23:48:56,547 valid mini-batch 451, loss=2.668086e-01 accuracy=92.083794
2022-01-15 23:48:56,555 valid mini-batch 452, loss=2.669025e-01 accuracy=92.080574
2022-01-15 23:48:56,563 valid mini-batch 453, loss=2.668616e-01 accuracy=92.080809
2022-01-15 23:48:56,572 valid mini-batch 454, loss=2.670888e-01 accuracy=92.087912
2022-01-15 23:48:56,579 valid mini-batch 455, loss=2.667303e-01 accuracy=92.098410
2022-01-15 23:48:56,589 valid mini-batch 456, loss=2.668285e-01 accuracy=92.091767
2022-01-15 23:48:56,595 valid mini-batch 457, loss=2.667329e-01 accuracy=92.095388
2022-01-15 23:48:56,604 valid mini-batch 458, loss=2.666834e-01 accuracy=92.098992
2022-01-15 23:48:56,611 valid mini-batch 459, loss=2.665516e-01 accuracy=92.102582
2022-01-15 23:48:56,620 valid mini-batch 460, loss=2.665202e-01 accuracy=92.102766
2022-01-15 23:48:56,628 valid mini-batch 461, loss=2.669253e-01 accuracy=92.092803
2022-01-15 23:48:56,636 valid mini-batch 462, loss=2.669290e-01 accuracy=92.096382
2022-01-15 23:48:56,644 valid mini-batch 463, loss=2.671596e-01 accuracy=92.086476
2022-01-15 23:48:56,652 valid mini-batch 464, loss=2.673529e-01 accuracy=92.086694
2022-01-15 23:48:56,660 valid mini-batch 465, loss=2.671645e-01 accuracy=92.090263
2022-01-15 23:48:56,677 valid mini-batch 466, loss=2.675496e-01 accuracy=92.083779
2022-01-15 23:48:56,683 valid mini-batch 467, loss=2.672978e-01 accuracy=92.087340
2022-01-15 23:48:56,693 valid mini-batch 468, loss=2.673556e-01 accuracy=92.086667
2022-01-15 23:48:56,841 valid_acc 92.086667
2022-01-15 23:48:56,842 genotype = Genotype(normal=[('conv_3x3', 0), ('max_pool_3x3', 1), ('conv_3x3', 0)], normal_concat=range(1, 3), reduce=[('conv_3x3', 0), ('conv_3x3', 1), ('skip_connect', 0)], reduce_concat=range(1, 3))
2022-01-15 23:48:56,845 Starting epoch 5/5
2022-01-15 23:48:59,217 train mini-batch 000, loss=1.859650e-01 accuracy=95.312500
2022-01-15 23:49:00,613 train mini-batch 001, loss=1.154223e-01 accuracy=96.875000
2022-01-15 23:49:02,016 train mini-batch 002, loss=1.661096e-01 accuracy=95.833333
2022-01-15 23:49:03,400 train mini-batch 003, loss=1.358633e-01 accuracy=96.875000
2022-01-15 23:49:04,778 train mini-batch 004, loss=1.310394e-01 accuracy=96.250000
2022-01-15 23:49:06,079 train mini-batch 005, loss=1.252327e-01 accuracy=96.354167
2022-01-15 23:49:07,450 train mini-batch 006, loss=1.176906e-01 accuracy=96.428571
2022-01-15 23:49:08,813 train mini-batch 007, loss=1.168300e-01 accuracy=96.484375
2022-01-15 23:49:10,205 train mini-batch 008, loss=1.237860e-01 accuracy=96.006944
2022-01-15 23:49:11,566 train mini-batch 009, loss=1.176359e-01 accuracy=96.250000
2022-01-15 23:49:12,865 train mini-batch 010, loss=1.384630e-01 accuracy=95.738636
2022-01-15 23:49:14,237 train mini-batch 011, loss=1.349939e-01 accuracy=95.703125
2022-01-15 23:49:15,621 train mini-batch 012, loss=1.271441e-01 accuracy=96.033654
2022-01-15 23:49:16,993 train mini-batch 013, loss=1.285634e-01 accuracy=96.093750
2022-01-15 23:49:18,337 train mini-batch 014, loss=1.320768e-01 accuracy=96.041667
2022-01-15 23:49:19,652 train mini-batch 015, loss=1.384898e-01 accuracy=95.996094
2022-01-15 23:49:21,024 train mini-batch 016, loss=1.355204e-01 accuracy=96.139706
2022-01-15 23:49:22,382 train mini-batch 017, loss=1.448124e-01 accuracy=95.746528
2022-01-15 23:49:23,735 train mini-batch 018, loss=1.474547e-01 accuracy=95.723684
2022-01-15 23:49:25,020 train mini-batch 019, loss=1.437482e-01 accuracy=95.781250
2022-01-15 23:49:26,357 train mini-batch 020, loss=1.410636e-01 accuracy=95.833333
2022-01-15 23:49:27,633 train mini-batch 021, loss=1.386487e-01 accuracy=95.951705
2022-01-15 23:49:28,978 train mini-batch 022, loss=1.376738e-01 accuracy=95.991848
2022-01-15 23:49:30,325 train mini-batch 023, loss=1.376419e-01 accuracy=96.028646
2022-01-15 23:49:31,588 train mini-batch 024, loss=1.334073e-01 accuracy=96.187500
2022-01-15 23:49:32,945 train mini-batch 025, loss=1.326573e-01 accuracy=96.274038
2022-01-15 23:49:34,213 train mini-batch 026, loss=1.317825e-01 accuracy=96.296296
2022-01-15 23:49:35,563 train mini-batch 027, loss=1.275471e-01 accuracy=96.428571
2022-01-15 23:49:36,833 train mini-batch 028, loss=1.276042e-01 accuracy=96.443966
2022-01-15 23:49:38,193 train mini-batch 029, loss=1.247271e-01 accuracy=96.562500
2022-01-15 23:49:39,522 train mini-batch 030, loss=1.224646e-01 accuracy=96.622984
2022-01-15 23:49:40,788 train mini-batch 031, loss=1.208603e-01 accuracy=96.679688
2022-01-15 23:49:42,143 train mini-batch 032, loss=1.203208e-01 accuracy=96.638258
2022-01-15 23:49:43,394 train mini-batch 033, loss=1.184723e-01 accuracy=96.691176
2022-01-15 23:49:44,675 train mini-batch 034, loss=1.204702e-01 accuracy=96.696429
2022-01-15 23:49:46,003 train mini-batch 035, loss=1.209864e-01 accuracy=96.701389
2022-01-15 23:49:47,352 train mini-batch 036, loss=1.196987e-01 accuracy=96.706081
2022-01-15 23:49:48,715 train mini-batch 037, loss=1.192454e-01 accuracy=96.669408
2022-01-15 23:49:50,016 train mini-batch 038, loss=1.196334e-01 accuracy=96.594551
2022-01-15 23:49:51,367 train mini-batch 039, loss=1.172645e-01 accuracy=96.640625
2022-01-15 23:49:52,664 train mini-batch 040, loss=1.209600e-01 accuracy=96.608232
2022-01-15 23:49:54,059 train mini-batch 041, loss=1.194596e-01 accuracy=96.651786
2022-01-15 23:49:55,427 train mini-batch 042, loss=1.189601e-01 accuracy=96.656977
2022-01-15 23:49:56,797 train mini-batch 043, loss=1.184495e-01 accuracy=96.697443
2022-01-15 23:49:58,167 train mini-batch 044, loss=1.176610e-01 accuracy=96.701389
2022-01-15 23:49:59,541 train mini-batch 045, loss=1.183356e-01 accuracy=96.671196
2022-01-15 23:50:00,851 train mini-batch 046, loss=1.198117e-01 accuracy=96.642287
2022-01-15 23:50:02,214 train mini-batch 047, loss=1.208911e-01 accuracy=96.614583
2022-01-15 23:50:03,570 train mini-batch 048, loss=1.207546e-01 accuracy=96.588010
2022-01-15 23:50:04,920 train mini-batch 049, loss=1.188235e-01 accuracy=96.656250
2022-01-15 23:50:06,205 train mini-batch 050, loss=1.185869e-01 accuracy=96.660539
2022-01-15 23:50:07,551 train mini-batch 051, loss=1.194779e-01 accuracy=96.634615
2022-01-15 23:50:08,806 train mini-batch 052, loss=1.207156e-01 accuracy=96.639151
2022-01-15 23:50:10,164 train mini-batch 053, loss=1.194290e-01 accuracy=96.701389
2022-01-15 23:50:11,494 train mini-batch 054, loss=1.187160e-01 accuracy=96.732955
2022-01-15 23:50:12,781 train mini-batch 055, loss=1.170139e-01 accuracy=96.791295
2022-01-15 23:50:14,118 train mini-batch 056, loss=1.168943e-01 accuracy=96.792763
2022-01-15 23:50:15,401 train mini-batch 057, loss=1.166387e-01 accuracy=96.794181
2022-01-15 23:50:16,750 train mini-batch 058, loss=1.166388e-01 accuracy=96.795551
2022-01-15 23:50:18,029 train mini-batch 059, loss=1.193412e-01 accuracy=96.640625
2022-01-15 23:50:19,375 train mini-batch 060, loss=1.186662e-01 accuracy=96.644467
2022-01-15 23:50:20,741 train mini-batch 061, loss=1.174213e-01 accuracy=96.698589
2022-01-15 23:50:22,017 train mini-batch 062, loss=1.175395e-01 accuracy=96.626984
2022-01-15 23:50:23,361 train mini-batch 063, loss=1.165188e-01 accuracy=96.655273
2022-01-15 23:50:24,706 train mini-batch 064, loss=1.160330e-01 accuracy=96.658654
2022-01-15 23:50:26,004 train mini-batch 065, loss=1.147356e-01 accuracy=96.709280
2022-01-15 23:50:27,336 train mini-batch 066, loss=1.139455e-01 accuracy=96.735075
2022-01-15 23:50:28,591 train mini-batch 067, loss=1.144241e-01 accuracy=96.714154
2022-01-15 23:50:29,944 train mini-batch 068, loss=1.142063e-01 accuracy=96.693841
2022-01-15 23:50:31,225 train mini-batch 069, loss=1.140929e-01 accuracy=96.718750
2022-01-15 23:50:32,557 train mini-batch 070, loss=1.127736e-01 accuracy=96.764965
2022-01-15 23:50:33,878 train mini-batch 071, loss=1.125443e-01 accuracy=96.788194
2022-01-15 23:50:35,152 train mini-batch 072, loss=1.117816e-01 accuracy=96.810788
2022-01-15 23:50:36,516 train mini-batch 073, loss=1.107906e-01 accuracy=96.853885
2022-01-15 23:50:37,794 train mini-batch 074, loss=1.108751e-01 accuracy=96.854167
2022-01-15 23:50:39,153 train mini-batch 075, loss=1.102294e-01 accuracy=96.875000
2022-01-15 23:50:40,498 train mini-batch 076, loss=1.092493e-01 accuracy=96.915584
2022-01-15 23:50:41,788 train mini-batch 077, loss=1.096509e-01 accuracy=96.854968
2022-01-15 23:50:43,143 train mini-batch 078, loss=1.098050e-01 accuracy=96.835443
2022-01-15 23:50:44,419 train mini-batch 079, loss=1.098241e-01 accuracy=96.816406
2022-01-15 23:50:45,789 train mini-batch 080, loss=1.093324e-01 accuracy=96.817130
2022-01-15 23:50:47,145 train mini-batch 081, loss=1.086631e-01 accuracy=96.836890
2022-01-15 23:50:48,487 train mini-batch 082, loss=1.082360e-01 accuracy=96.837349
2022-01-15 23:50:49,778 train mini-batch 083, loss=1.075904e-01 accuracy=96.856399
2022-01-15 23:50:51,206 train mini-batch 084, loss=1.076112e-01 accuracy=96.856618
2022-01-15 23:50:52,628 train mini-batch 085, loss=1.066222e-01 accuracy=96.893169
2022-01-15 23:50:54,019 train mini-batch 086, loss=1.083141e-01 accuracy=96.839080
2022-01-15 23:50:55,305 train mini-batch 087, loss=1.081190e-01 accuracy=96.839489
2022-01-15 23:50:56,659 train mini-batch 088, loss=1.081870e-01 accuracy=96.822331
2022-01-15 23:50:57,934 train mini-batch 089, loss=1.075036e-01 accuracy=96.840278
2022-01-15 23:50:59,294 train mini-batch 090, loss=1.080543e-01 accuracy=96.823489
2022-01-15 23:51:00,542 train mini-batch 091, loss=1.075345e-01 accuracy=96.841033
2022-01-15 23:51:01,803 train mini-batch 092, loss=1.068609e-01 accuracy=96.858199
2022-01-15 23:51:03,102 train mini-batch 093, loss=1.070022e-01 accuracy=96.858378
2022-01-15 23:51:04,436 train mini-batch 094, loss=1.063860e-01 accuracy=96.858553
2022-01-15 23:51:05,738 train mini-batch 095, loss=1.057363e-01 accuracy=96.875000
2022-01-15 23:51:07,008 train mini-batch 096, loss=1.053397e-01 accuracy=96.891108
2022-01-15 23:51:08,331 train mini-batch 097, loss=1.052566e-01 accuracy=96.890944
2022-01-15 23:51:09,608 train mini-batch 098, loss=1.055179e-01 accuracy=96.890783
2022-01-15 23:51:10,935 train mini-batch 099, loss=1.048323e-01 accuracy=96.921875
2022-01-15 23:51:12,277 train mini-batch 100, loss=1.043477e-01 accuracy=96.936881
2022-01-15 23:51:13,543 train mini-batch 101, loss=1.036469e-01 accuracy=96.951593
2022-01-15 23:51:14,896 train mini-batch 102, loss=1.031867e-01 accuracy=96.966019
2022-01-15 23:51:16,173 train mini-batch 103, loss=1.041214e-01 accuracy=96.935096
2022-01-15 23:51:17,544 train mini-batch 104, loss=1.038847e-01 accuracy=96.934524
2022-01-15 23:51:18,880 train mini-batch 105, loss=1.030979e-01 accuracy=96.963443
2022-01-15 23:51:20,166 train mini-batch 106, loss=1.025549e-01 accuracy=96.977220
2022-01-15 23:51:21,520 train mini-batch 107, loss=1.028837e-01 accuracy=96.961806
2022-01-15 23:51:22,798 train mini-batch 108, loss=1.029121e-01 accuracy=96.961009
2022-01-15 23:51:24,172 train mini-batch 109, loss=1.034545e-01 accuracy=96.917614
2022-01-15 23:51:25,496 train mini-batch 110, loss=1.031343e-01 accuracy=96.917230
2022-01-15 23:51:26,751 train mini-batch 111, loss=1.029549e-01 accuracy=96.902902
2022-01-15 23:51:28,118 train mini-batch 112, loss=1.027628e-01 accuracy=96.902655
